account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date
NULL,912456889,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-06-05,SAJED,JEDDAH,USA,2021-05-25,,,2021-05-25
NULL,912456900,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,1,Glass,2021-06-05,SAJED,JEDDAH,USA,2021-05-25,,,2021-05-25
NULL,912466046,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-26
NULL,912466059,2021-06-13,"CLASSIC FASHION APPAREL INDUSTRY LTD","CLASSIC FASHION APPAREL INDUSTRY LTD",EXPORT,IH,CY,DRY,MSL,,3,GARMENTS,2021-06-01,JOAHZTM,IRBID,JEDDAH,0000-00-00,VEZRC0000409,5611907359,2021-05-26
NULL,912466608,2021-06-18,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",10,"SODIUM METHYLATE SOLUTION",2021-06-12,SADMM,DAMMAM,,2021-06-06,,,2021-05-30
NULL,912466683,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",12,"SODIUM METHYLATE SOLUTION",2021-06-12,SADMM,DAMMAM,JAKARTA,2021-06-06,,,2021-05-30
NULL,912474860,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",10,"SODIUM METHYLATE SOLUTION",2021-06-12,SADMM,DAMMAM,JAKARTA,2021-06-06,,,2021-05-30
NULL,912474883,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",10,"SODIUM METHYLATE SOLUTION",2021-06-12,SADMM,DAMMAM,JAKARTA,2021-06-06,,,2021-06-30
NULL,912474921,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",9,"SODIUM METHYLATE SOLUTION",2021-06-12,,,,2021-06-06,,,2021-05-30
NULL,912474939,2021-06-13,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",8,"SODIUM METHYLATE SOLUTION",2021-06-12,SADMM,DAMMAM,,2021-06-06,,,2021-05-30
NULL,912478639,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-05,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912478810,2021-06-26,"SIDNEY APPAREL","SPRINT FREIGHT N LOGISTIC",EXPORT,IH,CY,DRY,MSL,,21,GARMENTS,2021-06-08,JOAHZTM,AQABA,JEDDAH,0000-00-00,,,0000-00-00
NULL,912479271,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-05,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912479278,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-05,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912484214,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-07,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912492297,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-07,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912493055,2021-06-27,"AMRAH TOWER FOR LOGISTICS","AMRAH TOWER FOR LOGISTICS",EXPORT,IH,SD,DRY,MSL,,4,"building material",2021-06-15,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00
NULL,912493515,2021-06-26,"CLASSIC FASHION APPAREL INDUSTRY LTD","SPRINT FREIGHT N LOGISTIC",EXPORT,IH,CY,DRY,MSL,,14,GARMENTS,2021-06-08,JOAHZTM,Irbid,JEDDAH,0000-00-00,VEZRC0000413,5611907364,0000-00-00
NULL,912493635,2021-06-18,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GIBRALTAR / 124W",0,"SODIUM METHYLATE SOLUTION",2021-05-19,SADMM,DAMMAM,,2021-06-06,,,2021-05-30
NULL,912512192,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,8,Glass,2021-06-21,SAJED,JEDDAH,LEBANON,2021-05-06,,,2021-05-06
NULL,912515887,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-14,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912519131,2021-06-29,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GIBRALTAR/124W",12,"SODIUM METHYLATE SOLUTION",2021-06-26,SADAM,DAMMAM,Surabaya,2021-06-19,,,2021-06-19
NULL,912519994,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-14,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912521893,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-14,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912522220,2021-06-29,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GIBRALTAR/124W",7,"SODIUM METHYLATE SOLUTION",2021-06-26,SADAM,DAMMAM,Balikpapan,2021-06-19,,,2021-06-19
NULL,912522740,2021-06-27,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MLL,MAERSK,14,"EMPTY TANKS",2021-06-21,,JEDDAH,,2021-06-19,,,2021-06-06
NULL,912525246,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-06-26,SAJED,JEDDAH,USA,2021-06-08,,,2021-06-08
NULL,912526058,2021-06-30,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,0,"FRESH GREEN CHIQUITA BANANAS",2021-07-14,SAJED,JEDDAH,GUAYAQUIL,0000-00-00,,,0000-00-00
NULL,912530577,2021-06-28,"MALEK ALBUSTAN CO","MALEK ALBUSTAN CO",IMPORT,IH+CCD,CY,REEF,MSL,,2,ONION,2021-06-18,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000836,5614126377,0000-00-00
NULL,912531218,2021-06-24,"BASF PLASTIC ADDITIVES MIDDLE EAST","BASF PLASTIC ADDITIVES MIDDLE EAST",EXPORT,IH+CCO,SD,REEF,MLL,"X-PRESS KANGCHENJUNGA / 0075",3,"CHEMICAL PRODUCTS ",2021-06-16,BAHRAIN,BAHRAIN,RUSSIA,0000-00-00,,,2021-06-07
NULL,912531219,2021-06-24,"BASF PLASTIC ADDITIVES MIDDLE EAST","BASF PLASTIC ADDITIVES MIDDLE EAST",EXPORT,IH+CCO,SD,REEF,MSL,"X-PRESS KANGCHENJUNGA / 0076",4,"CHEMICAL PRODUCTS ",2021-06-24,BAHRAIN,BAHRAIN,RUSSIA,0000-00-00,,,2021-06-14
NULL,912532851,2021-06-29,"ARLA FOODS S.P.C","ARLA FOODS S.P.C",EXPORT,IH,SD,REEF,MSL,"X-PRESS KANGCHENJUNGA / 0075",1,CHEESE,2021-06-16,BAHRAIN,BAHRAIN,MANILA,0000-00-00,,,2021-06-07
NULL,912532865,2021-06-27,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,3,Glass,2021-07-03,SAJED,JEDDAH,USA,0000-00-00,,,2021-06-08
NULL,912539390,2021-06-27,"TAIMA SHIPPING COMPANY","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,SD,DRY,MSL,,1,wastepaper,2021-06-22,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00
NULL,912539925,2021-06-29,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GIBRALTAR	124W",5,"SODIUM METHYLATE SOLUTION",2021-06-26,SADAM,DAMMAM,Surabaya,2021-06-19,,,2021-06-19
NULL,912542161,2021-06-27,"NABA AL ORDON FOR SEA FREIGHT","NIKE INTL LTD",EXPORT,IH,SD,DRY,MSL,,1,wastepaper,2021-06-29,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00
NULL,912553686,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,1,Glass,2021-06-26,SAJED,JEDDAH,USA,2021-06-14,,,2021-06-14
NULL,912559596,2021-06-29,"AL KARSF TRADING EST","AL KARSF TRADING EST",EXPORT,IH,SD,DRY,MSL,,4,ACID,2021-06-07,SUDAN,,SAJED,2021-06-07,,,0000-00-00
NULL,912570169,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,1,Glass,2021-06-28,SAJED,JEDDAH,CYPRUS,2021-06-14,,,2021-06-14
NULL,912574359,2021-06-27,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GENOA / 126W",0,"SODIUM METHYLATE SOLUTION",2021-07-02,SADMM,DAMMAM,Surabaya,2021-06-26,,,2021-06-26
NULL,912574632,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,1,Glass,2021-07-03,SAJED,JEDDAH,UK,0000-00-00,,,2021-06-16
NULL,912578370,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,3,Glass,2021-07-03,,,,0000-00-00,,,2021-06-17
NULL,912580412,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-07-03,SAJED,JEDDAH,UK,0000-00-00,,,2021-06-17
NULL,912584073,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,8,Glass,2021-06-12,SAJED,JEDDAH,IRELAND,0000-00-00,,,2021-06-22
NULL,912592828,2021-06-27,"OBEIKAN GLASS COMPANY","ETC FRUIT GIDA SAN VE TIC LTD STI",EXPORT,IH+CCO,SD,DRY,MSL,,0,Glass,2021-07-12,SAJED,JEDDAH,IRELAND,0000-00-00,,,2021-06-22
NULL,912592910,2021-06-29,"ARLA FOODS S.P.C","ARLA FOODS S.P.C",EXPORT,IH,SD,REEF,MSL,"X-PRESS KANGCHENJUNGA / 0076",1,CHEESE,2021-06-24,BAHRAIN,BAHRAIN,"UNITED STATES",0000-00-00,,,2021-06-17
NULL,912604585,2021-06-27,"NABA AL ORDON FOR SEA FREIGHT","NIKE INTL LTD",EXPORT,IH,SD,DRY,MSL,,1,wastepaper,2021-06-29,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00
NULL,912620391,2021-06-28,"GAURDIAN GLASS","GULF AGENCY COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,0,"GLASS WARE",2021-07-12,SAJUB,JUBAIL,SAJUB,0000-00-00,N/A,N/A,0000-00-00
NULL,ADAJED1711703699,2021-06-30,"BAGADER COMMERCIAL CO LTD","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,5,"GAS COOKERS AND-SPARE PARTS",2021-06-16,SAJED,JEDDAH,EGYPT,2021-06-15,VIRIA0005846,,0000-00-00
NULL,BIE104738128,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MSC,MSC,4,"CARBON BLACK",2021-06-03,SAKAP,RABIGH,NETHERLAND,2021-06-10,VIRIA0005727,5614171881,0000-00-00
NULL,BIE104785714,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,4,"CARBON BLACK",2021-06-18,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005791,,0000-00-00
NULL,BKIN2113854,2021-06-08,"CLASSIC FASHION APPAREL INDUSTRY LTD","CLASSIC FASHION APPAREL INDUSTRY LTD",EXPORT,IH,CY,REEF,MSL,,1,GARMENTS,2021-05-04,JOAHZTM,IRBID,JEDDAH,0000-00-00,VEZRC0000397,5611907329,2021-04-06
NULL,BKIN2114744,2021-06-08,"CLASSIC FASHION APPAREL INDUSTRY LTD","ORBIT ALUMINUM INDUSTRIES",EXPORT,X-BORDER,CY,DRY,MSL,,1,,2021-05-11,HAIFA,IRBID,jeddah,2021-05-02,,,2021-05-02
NULL,"BKIN2120792  ",2021-06-27,"CLASSIC FASHION APPAREL INDUSTRY LTD","NIKE INTL LTD",EXPORT,X-BORDER,CY,DRY,MSC,,3,GARMENTS,2021-06-29,,,,0000-00-00,,,0000-00-00
NULL,BKIN2125609,2021-06-26,"CLASSIC FASHION APPAREL INDUSTRY LTD","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSC,,2,GARMENTS,2021-06-15,JOAHZTM,IRBID,JEDDAH,0000-00-00,,,0000-00-00
NULL,BKIN2126097,2021-06-26,"CLASSIC FASHION APPAREL INDUSTRY LTD","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSL,,3,GARMENTS,2021-06-15,,IRBID,,0000-00-00,,,0000-00-00
NULL,"BKIN2126097 ",2021-06-26,"CLASSIC FASHION APPAREL INDUSTRY LTD","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSL,,7,GARMENTS,2021-06-15,,IRBID,,0000-00-00,,,0000-00-00
NULL,BKIN2126662,2021-06-27,"CLASSIC FASHION APPAREL INDUSTRY LTD","BUSTANJI WOOL TRADING ESTABLISHMENT",EXPORT,X-BORDER,CY,DRY,MSL,,2,GARMENTS,2021-06-22,,IRBID,,0000-00-00,,,0000-00-00
NULL,BKIN2126940,2021-06-27,"SIDNEY APPAREL","NIKE INTL LTD",EXPORT,X-BORDER,CY,DRY,MSC,,3,GARMENTS,2021-06-29,HAIFA,,JEDDAH,0000-00-00,,,0000-00-00
NULL,BKIN2128011,2021-06-27,"CLASSIC FASHION APPAREL INDUSTRY LTD","NIKE INTL LTD",EXPORT,X-BORDER,CY,DRY,MSC,,3,GARMENTS,2021-06-29,,,,0000-00-00,,,0000-00-00
NULL,CBJ0121287,2021-06-27,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,CMA,,10,GLASS,2021-06-26,KWSAATM,"SHUAIBA ",INDIA,0000-00-00,VIKWI0000853,,0000-00-00
NULL,CDC0123451,2021-06-12,"SIDNEY APPAREL","SIDNEY APPAREL",EXPORT,IH,CY,DRY,CMA,,2,GARMENTS,2021-06-01,JOAHZTM,AQABA,JEDDAH,0000-00-00,VEZRC0000406,5611907356,0000-00-00
NULL,CDC0124053,2021-06-27,"SIDNEY APPAREL","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSL,,1,GARMENTS,2021-06-16,,AQABA,,0000-00-00,,,0000-00-00
NULL,COP0212200,2021-06-03,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,CY,DRY,MSL,MAERSK,1,JUCIE,2021-05-11,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005525,5614170157,0000-00-00
NULL,COP0212204,2021-06-04,"BINZAGR CO-RO (LTD)","MADAR TRADING",IMPORT,IH+CCD,CY,DRY,MSL,,1,JUCIE,2021-05-11,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005526,5614170156,0000-00-00
NULL,COP0212207,2021-06-04,"BINZAGR CO-RO (LTD)","MADAR TRADING",IMPORT,IH+CCD,CY,DRY,CMA,,1,JUCIE,2021-05-11,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005527,5614170490,0000-00-00
NULL,COP0212291,2021-06-04,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,SD,DRY,CMA,,2,JUCIE,2021-05-11,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005553,5614170488,0000-00-00
NULL,COP0213055,2021-06-04,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,CY,DRY,CMA,,1,JUCIE,2021-05-11,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005552,5614170158,0000-00-00
NULL,COP0213266,2021-06-05,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,CY,DRY,CMA,,1,JUCIE,2021-05-19,JEDDAH,JEDDAH,JEDDAJ,0000-00-00,VIRIA0005622,5614170489,0000-00-00
NULL,COP0213702,2021-06-05,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,CY,DRY,CMA,,2,JUCIE,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005623,5614170487,0000-00-00
NULL,COP0213703,2021-06-05,"BINZAGR CO-RO (LTD)","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,CMA,,2,JUCIE,2021-05-25,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005705,,0000-00-00
NULL,COP0213901,2021-06-05,"BINZAGR CO-RO (LTD)","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,CMA,,1,JUCIE,2021-05-28,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005720,,0000-00-00
NULL,COP0213969,2021-06-26,"BINZAGR CO-RO (LTD)","BINZAGR CO-RO (LTD)",IMPORT,IH+CCD,CY,DRY,CMA,,1,TIMBER,2021-06-11,SAJED,JEDDAH,NORFOLK,0000-00-00,,,0000-00-00
NULL,COSU6294645131,2021-06-09,"UNITIMBER D.O.O","PERI KUWAIT GENERALCONTRACTING",IMPORT,IH+CCD,CY,DRY,MLL,,2,CONCERATE,2021-05-08,KWSWKTM,SHUWAIKH,KOPER,0000-00-00,VIKWI0000757,5614126285,0000-00-00
NULL,COSU6295182501,2021-06-09,"PERI KUWAIT GENERALCONTRACTING","PERI KUWAIT GENERALCONTRACTING",IMPORT,IH+CCD,CY,DRY,COS,,4,CONCERATE,2021-05-22,KWSWKTM,SHUWAIKH,KOPER,0000-00-00,VIKWI0000796,5614126323,0000-00-00
NULL,"COSU6295474960 ",2021-06-15,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,2,TIMBER,2021-06-20,SAJED,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00
NULL,DBA0244858,2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,CMA,,1,BANANA,2021-05-09,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000780,,0000-00-00
NULL,DBA0246032,2021-06-12,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,CMA,,1,BANANA,2021-05-09,KWSAATM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000781,,0000-00-00
NULL,EBKG01473840-1,2021-06-27,"SIDNEY APPAREL","NIKE INTL LTD",EXPORT,IH,CY,DRY,MSC,,1,GARMENTS,2021-06-29,,AQABA,,0000-00-00,,,0000-00-00
NULL,EBKG01537491,2021-06-26,"SIDNEY APPAREL","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSC,,1,GARMENTS,2021-06-15,JOAHZTM,AQABA,JEDDAH,0000-00-00,,,0000-00-00
NULL,EBKG01537496-1,2021-06-27,"SIDNEY APPAREL","NIKE INTL LTD",EXPORT,IH,CY,DRY,MSC,,1,GARMENTS,2021-06-29,,AQABA,,0000-00-00,,,0000-00-00
NULL,EBKG01537497,2021-06-26,"SIDNEY APPAREL","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSC,,1,GARMENTS,2021-06-15,JOAHZTM,,JEDDAH,0000-00-00,,,0000-00-00
NULL,EGLV101100047828,2021-06-13,"FIVE STAR","FIVE STAR",IMPORT,IH+CCD,CY,DRY,OTH,,1,ELECTRONICS,2021-05-07,KWSWKTM,SHUWAIKH,INDIA,0000-00-00,VIKWI0000744,,0000-00-00
NULL,EPIRCHNNBO207460,2021-06-13,"FIVE STAR","FIVE STAR",IMPORT,IH+CCD,CY,DRY,OTH,,4,ELECTRONICS,2021-05-25,KWSWKTM,SHUWAIKH,INDIA,0000-00-00,VIKWI0000785,,0000-00-00
NULL,HLCUALY210433502,2021-06-27,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MLL,,2,TIRES,2021-06-08,KWSAATM,ALRAI,ALEXANDRIA,0000-00-00,VIKWI0000812,,0000-00-00
NULL,HLCUBC1210474207,2021-06-15,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,1,TIMBER,2021-06-02,SAJED,,SAJED,0000-00-00,VIRIA0005742,5614171837,0000-00-00
NULL,HLCUBO12106BKQD0,2021-06-27,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,12,GLASS,2021-06-27,KWSAATM,"SHUAIBA ",INDIA,0000-00-00,VIKWI0000855,,0000-00-00
NULL,HLCUCA4210453560,2021-06-13,"FIVE STAR","FIVE STAR",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,1,ELECTRONICS,2021-05-25,KWSWKTM,SHUWAIKH,CHINA,0000-00-00,VIKWI0000767,,0000-00-00
NULL,HLCUHEL210101041,2021-06-14,,"INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,8,"Timber, sawn",2021-05-10,"DP WORLD",JEDDAH,HAMBURG,2021-05-18,VIRIA0005476,5614170145,0000-00-00
NULL,HLCUHEL210101823,2021-06-24,,"INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,6,,2021-05-04,"DP WORLD",JEDDAH,,2021-05-04,VIRIA0005614,,0000-00-00
NULL,HLCUHEL210101834,2021-06-24,,"INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,6,,2021-05-10,"DP WORLD",JEDDAH,,2021-05-10,VIRIA0005545,,0000-00-00
NULL,HLCUHEL210101973,2021-06-24,,"INTERNATIONAL TIMBER CO LTD",IMPORT,CCD,CY,REEF,MSL,,3,,2021-05-09,"DP WORLD",JEDDAH,,2021-05-09,,VIRIA0005627,0000-00-00
NULL,"HLCUHEL210101973 ",2021-06-24,,"INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,REEF,MSL,,0,,2021-05-09,"DP WORLD",JEDDAH,,2021-05-09,,VIRIA0005627,0000-00-00
NULL,HLCUHEL210109774,2021-06-06,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,6,TIMBER,2021-05-23,JEDDAH,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00
NULL,"HLCUHEL210109785 ",2021-06-07,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,8,TIMBER,2021-05-25,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005547,"5614170669 &561",0000-00-00
NULL,"HLCUHEL210116560 ",2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,8,TIMBER,2021-05-20,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005638,5614170146,0000-00-00
NULL,HLCUHEl210116611,2021-06-29,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,8,TIMBER,2021-06-20,SAJED,,RAUMA,0000-00-00,VIRIA0005844,,0000-00-00
NULL,"HLCUHEL210302928 ",2021-06-28,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,20,TIMBER,2021-06-20,SAJED,,KOTKA,0000-00-00,VIRIA0005845,,0000-00-00
NULL,HLCUHEL210401766,2021-06-24,"MADAR TRADING","MADAR TRADING",IMPORT,IH+CCD,SD,DRY,"Hapag Lloy",,9,TIMBER,2021-06-13,SAJED,JEDDAH,ROTTERDAM,0000-00-00,VIRIA0005777,5614173217,0000-00-00
